2.849453020616897203e-01,-3.185864852832741012e-01,-2.200071746541291950e-05,3.005542052050658164e-01,-2.166202066840405560e-01,-4.817269830660513702e-02,-1.607496189066901504e-01,6.966394675238241074e-02,2.089944560824436026e-02,3.098118226367268038e-02,5.875577579379472754e-02,-1.194215298481204751e-01,-1.089418092861320075e-01,5.322531337994072798e-02,-3.875693112102036875e-02,6.565083750051362022e-02,2.015740689188437809e-02,-4.598880456905270198e-02,8.891758741005020839e-03,2.051622428207268700e-01,1.375281365848056436e-02,-1.290664868793400810e-02,-2.053439307761627253e-02,-2.141214905571934835e-01,-9.716872198502198021e-02,-8.610413101459223062e-02,6.975645593719889681e-02,-1.009291718056223586e-01,-5.285450245797363583e-02,5.918419583360666480e-02
3.274254547151734807e-01,-5.160891313049170703e-01,1.477475818173543676e-01,2.065122123924310604e-01,-1.958417301825126078e-01,4.010482763155798908e-02,-1.737795265014070722e-01,1.060386336952112152e-01,-4.359599837679001971e-02,4.159924087984358254e-02,1.844794717390922309e-02,-6.841478769403477878e-02,5.729760930374617339e-02,-8.871310898340206696e-02,7.348675136309105321e-03,3.765624741235824857e-02,5.420477948754243158e-02,6.465857436588354212e-02,7.867592519187355943e-04,1.004246747170562878e-02,9.894343642799060395e-03,-8.908718003243065037e-04,5.683253842498738745e-02,-7.987973157999325724e-02,-1.747213081339145380e-02,-1.292735194568076819e-02,2.233785414434629607e-02,-2.697268115032375874e-02,1.533317537235001811e-02,-3.434102515204875278e-02
3.222088739939754642e-01,-4.689368960019977273e-01,1.277046735240939535e-01,2.362683446921980956e-01,-1.677191438939459045e-01,2.054811836485387171e-03,-1.728449352849276699e-01,9.661383686892592582e-02,-4.486892078593221478e-02,2.631864293663424559e-02,6.110879513116238004e-02,-1.085437437386254367e-01,-4.913314088868730306e-02,7.217470536001546234e-03,-1.576980190957091854e-02,3.269609815536850261e-02,5.351267851708841478e-02,8.222392186219737442e-02,-3.346820413042758680e-02,7.788352418041430414e-02,5.345756634817601383e-03,-2.034931530804808680e-02,3.145161746027573535e-02,-1.924036294511197731e-01,-4.312815651364312886e-02,-5.589006436957832946e-02,3.408403347658656851e-02,-6.124212313876752772e-02,2.075305393173989404e-02,-5.277951819913031910e-03
4.768065030079809974e-02,1.824122005056643542e-03,-3.767021822172855749e-01,1.269025326273429122e-01,3.116290954267511015e-01,6.032344323667557240e-02,-3.476772701529470266e-01,-1.066616465411972525e-01,-1.743826049323284333e-01,-8.985874639550071874e-02,2.628869806939754597e-02,8.439364431920493709e-03,-4.499442848756523422e-02,1.941314941011599016e-01,2.209364651331388041e-01,-4.809166872505498541e-03,8.751486781223549727e-02,-5.317282187919035452e-02,4.500667633384559940e-02,5.696507432366331586e-02,-3.067395745955923958e-02,-8.138340907472962210e-03,-5.226883933731113485e-02,-3.409858137202822354e-02,7.426020022369601847e-02,1.514473796762386484e-02,-7.236247090739607313e-02,-7.945767327152983284e-02,-6.759330112641744048e-02,-8.056014249321187537e-02
7.428447254713863024e-02,1.424148429115043406e-02,-3.080215071710664110e-01,5.190872076509125965e-02,1.792395427843922473e-01,5.667604173307305704e-02,-3.875380512731715354e-01,-8.499387523039456105e-02,-1.229232800651828550e-01,-1.500525972836367489e-02,2.781740855725162859e-02,-1.860190377064448175e-02,-7.317282860523590358e-03,4.338920545198082790e-02,-1.759319983435539969e-01,-2.512894863965856596e-01,-1.641647637343738031e-01,3.137990987293357015e-02,1.588981817025014731e-01,-1.097445359645188995e-02,-1.794967614665797170e-02,2.212160931218717375e-01,4.818838410508561459e-02,1.869894783651231407e-01,-2.502504158493071840e-01,7.083257107745105641e-02,-3.692087614434759468e-02,-4.546482449195632380e-02,5.618890562205296202e-02,2.791393177669575232e-02
1.515144833261392321e-01,1.526386758196099924e-01,-4.361941247685106049e-01,-1.020157548046822793e-01,-2.951720096773381430e-01,-2.378862201396323706e-01,-3.774095589814036034e-02,1.360308712902836940e-02,3.475989673167447641e-02,-6.188309216295675985e-02,4.500200124347558672e-02,1.868631659004395956e-02,3.386945673508407612e-02,8.200160199383613180e-02,6.981049820157075869e-02,8.524173206294342886e-02,5.206399886672643390e-02,-7.733914941600830012e-03,7.845733269517641412e-03,-3.009787912131939303e-02,-1.718901520213189302e-02,-8.866949343799243599e-02,-6.720333939453553354e-05,3.694379107477783857e-03,-2.355417445047400943e-02,4.034460958878488546e-02,-6.791811019003117511e-02,5.141265096718890260e-02,2.668857189058554402e-02,9.649207631055676387e-04
8.337966834179773301e-02,2.005943566776989540e-01,2.357681350722187763e-02,-3.065025480211470976e-02,-6.921819598434020282e-02,2.258191015765561027e-01,8.076116260308127681e-02,5.356942163229329312e-02,-8.909494258773348677e-03,-8.332700174042872998e-02,-8.997229030977159370e-02,-8.158765468973053214e-02,1.994950244679364881e-01,-1.555151991185942453e-02,1.870849794839195973e-02,-1.444472995777512092e-01,-4.141006656169042566e-02,7.586139820035293566e-03,-4.424202710118192439e-01,1.506394941861831094e-01,-5.349109179660277436e-01,-7.396428227185143645e-02,-2.521431873743771798e-02,7.972329494800317606e-02,-2.658620643973214070e-01,-5.853651161705181877e-02,2.376739799750008375e-01,-5.289753940292291068e-02,-1.753585849842722588e-01,-1.101815520003939508e-01
1.875355983156661854e-01,-4.233862133903865121e-01,2.016228035721110215e-04,-1.655330938748712510e-01,2.239038369438635379e-01,-5.389787031657074928e-02,1.401771411742397944e-01,1.168183506219231671e-01,-5.449412588084894676e-02,7.704860000481073001e-02,4.973087066552541596e-02,5.973582593564256277e-02,-1.630952638300783505e-02,9.808395908522254958e-02,2.183694163622979661e-02,5.389738489334722910e-02,1.431289624917510966e-02,-4.330683689088363209e-02,-3.026650279715493649e-02,-1.791028792109988083e-02,-2.415041351212081702e-03,1.163472867547161310e-02,1.971390331052761975e-03,4.820374752135202223e-02,2.367370136586411516e-02,2.655864190191824237e-02,3.261913067512450110e-02,-6.352605421422258258e-02,-6.409230016711525701e-02,1.902943524498855628e-03
2.579882537231661943e-01,-3.776253886027297613e-01,1.911858760369155030e-01,-4.587016508809452220e-02,-9.117098066379281107e-02,-3.595684751614880437e-02,-1.128236728143047901e-01,-8.503207059903304665e-02,-7.293813601364227198e-03,-5.878139203995578349e-03,-9.640733660560320273e-02,1.230987210538609100e-01,-7.373613413174222309e-02,2.560913964675590876e-02,-5.794497484216167699e-02,-7.482773035266156170e-02,-5.812770184658622163e-02,7.920275380994887260e-02,-2.830461385565946272e-02,2.463367518096109404e-02,3.650518185032149837e-02,-1.731726684694956386e-02,4.382642259777320970e-02,-1.337731548521353397e-01,9.962292835131912605e-03,3.995523690459318322e-02,-6.506205134043231697e-02,1.664703489331267883e-01,1.177286622002323840e-01,-7.599129596080464455e-02
9.938209407314524402e-02,2.719057716773095115e-02,-3.194142559437032625e-01,2.473855140458776358e-01,2.815757839536088825e-01,4.203000386844561731e-02,-1.670564809977907461e-01,-6.467342636329298511e-02,1.158767050298683821e-01,-1.638581842396628907e-02,-8.683993825873900785e-02,-1.685688066149163347e-02,4.565594001334558061e-02,9.729229716651868753e-02,1.499444245574713397e-01,7.985857495264073180e-02,2.226402365955387763e-01,5.081525068942260685e-03,-1.096672557193170694e-01,4.752985376172970400e-02,-3.262414109777636573e-02,-1.322174666600651194e-01,-1.700748855616679711e-01,-1.601374444124367136e-01,2.182721944781258472e-01,-7.081209423575551831e-02,-9.119348922036579763e-02,4.965799217386258901e-02,-2.658739481605874866e-02,-7.090199039074812637e-02
9.599557370878558649e-02,8.609991267110608804e-02,-9.496858987915200723e-02,-8.911095567968971287e-02,-9.505052449018916438e-02,1.748496641880697630e-02,1.935524361192900514e-02,-4.598724995537815247e-02,-1.854542403066851142e-01,-2.500808965665500191e-02,-1.603925353412227472e-01,-1.244310173472584075e-01,1.180437527740709619e-02,-2.861527921661500828e-01,-6.680497300377191694e-02,-2.345624558620508504e-02,-3.858591692877346713e-01,1.415417703470103206e-01,-1.093379629974026712e-01,2.260396042886020362e-01,1.309264896299274228e-01,-2.896317315563966543e-01,-1.433224099767552440e-01,1.874182072134381594e-01,2.033071277061712090e-01,-2.172052700058745567e-01,-3.849511777435241644e-01,-3.642750168777282305e-01,-4.815255974342844830e-02,4.925627208454352174e-02
-2.506603444415461679e-02,-1.861593024189626411e-01,-1.109522645547057207e-01,1.371306041412702348e-01,1.762244340277076271e-02,-8.154220340941743805e-02,2.262452509897124320e-01,-1.641425357496892057e-01,-2.416429288463925462e-01,-4.129943636876542978e-02,-1.947064220258766243e-01,-6.073974286172527381e-02,-4.854339975271894370e-02,-2.635118529065906268e-01,1.163954040274878254e-01,-1.043283044776794205e-01,-8.853310398814839832e-02,3.209055803655769951e-02,4.078203020804603562e-02,7.491525326978887289e-02,5.621800126861507818e-02,-5.075547430039145484e-03,2.611357219868397361e-02,-3.178428920144200920e-02,1.603075177843766783e-02,1.621327881067818888e-01,1.904046075863917789e-02,1.338232681479434028e-01,4.827344979210486386e-02,-5.243021889774725219e-02
1.837784687046785104e-01,1.457452297100418070e-01,-4.469506946518521096e-01,-1.652036225416323445e-01,-3.590847310551914529e-01,-3.153419071772787241e-01,6.609727941636263891e-03,4.793075545229674717e-02,5.105519702910657487e-02,-4.036515826017425534e-02,3.575886591434601636e-02,4.528807894493610403e-02,6.557723091476852506e-02,1.325674842597426156e-02,-2.136087265190139695e-02,-6.005124009630388726e-02,8.129108131003956461e-02,7.931668767811554666e-02,-1.858601038547322629e-02,-7.056862877616604246e-02,2.425161978084747899e-02,2.986456349940540961e-02,2.763249304347918656e-02,-3.294465250837397968e-02,5.034989550999616204e-02,5.045027592787813819e-02,6.331275275380618406e-03,-3.368549779265544997e-02,2.946580087788773505e-02,-2.804859463598239830e-02
2.612908622029317951e-01,-3.740244853560237837e-01,-6.075323770119667177e-02,3.609268892350087077e-02,2.256757436328799271e-01,-7.405371885592168177e-03,1.675371985411141518e-01,9.672342929968816283e-02,3.322453478810973720e-02,5.868296180998001932e-02,1.129900200151457909e-02,7.495499306324375499e-02,5.828312679785179959e-03,8.634260917660128987e-02,-1.226723174946661374e-02,9.537020073336030523e-02,5.986767427507146827e-02,2.107448067874743286e-02,-4.355322339615065597e-02,6.065898673776280725e-02,1.153244629695684802e-02,2.875649464644017966e-02,1.994232755035845253e-02,-1.592767309669081144e-01,-7.668708731069365236e-02,-6.106543628272682878e-02,-1.047931161000374353e-02,-1.313842882545305513e-01,6.952308817778046768e-02,4.083622524022560013e-02
1.031501483045116213e-01,2.300864995921448608e-01,5.038247565951135126e-02,-1.561137536912834273e-03,-4.230076223699751753e-02,2.619160426378310813e-01,2.688108305004634907e-02,1.826916574317947739e-01,-1.557370552775728112e-01,-3.490620799064441115e-01,-8.060873672077660534e-03,1.130035362912276548e-01,-8.626494140490198470e-02,-1.833283337820754699e-01,-9.205312870882231824e-02,1.324069868649062620e-01,2.271238241151125048e-01,5.911686651255510655e-02,1.670506612342371744e-01,8.874291175407186816e-02,1.332725046266852453e-01,1.951491663306373012e-02,-1.472906818519382210e-01,1.565355531558783042e-01,5.831006779860224698e-02,4.543946251315741924e-02,1.909830157596140998e-01,7.928847550595446991e-02,-3.648961785095060362e-02,4.180168105240670284e-01
1.090896416594940022e-01,2.277680727031728414e-01,-1.077275697969101026e-01,9.397782852224766809e-03,-2.005740838702636808e-01,6.487458007823854178e-02,1.493971696147506495e-02,-3.424390722125102149e-02,5.108509558193220605e-03,-4.601506350416879540e-04,1.699813290048028322e-02,4.943939919080618528e-02,-9.997118380640549612e-03,9.370691532294486703e-02,1.092726129252622747e-01,3.388032006531106477e-01,-1.186751806822538280e-01,-2.434961736579862868e-01,8.894223793364913755e-02,3.741288287556651104e-01,-2.160960649287994584e-01,1.760241033514488573e-01,3.740155408808135684e-01,2.352755043800225931e-01,3.223513740022013185e-01,-9.653216013581114585e-02,4.207032316953278339e-02,1.082018673356831967e-01,2.687220226302723391e-01,-1.097770598595157326e-01
1.706112997292300593e-01,1.243719819244848944e-02,-6.032271897559929319e-02,-1.445670096897640200e-01,8.873163000352213281e-02,-9.846664045499511908e-04,-1.877510214116135182e-03,1.093565326707278129e-01,-1.800916007262309826e-01,3.344540632364348398e-02,-5.693685995983847892e-03,-9.815403253314478049e-02,2.040055582379225463e-01,-4.630513564136821969e-02,-9.286166270519463639e-02,-2.231731272382139059e-02,-1.362512081661036711e-01,2.406672370863046362e-01,-1.768693771834022044e-01,3.276502138264458242e-01,2.744576829688468583e-02,1.776383465615108126e-01,1.549437957402783304e-02,2.729676876902040195e-02,-1.408039433584866440e-01,1.245696586762808367e-01,-2.762454946775333431e-02,4.126025096481082954e-01,-8.989721299877645455e-02,5.722741077798219889e-02
1.969189653264810103e-01,-3.466018821193191934e-01,5.572036738057156713e-02,-1.147302861267870538e-01,1.346186397111218958e-01,6.290010237061005594e-02,3.464789664980725825e-01,-1.657792874491205715e-01,3.411705992105625029e-02,-1.321966558521261159e-01,9.071038528735538009e-02,9.518730797492297446e-02,9.798234190932011978e-02,1.746297491395253365e-01,5.217432626414032770e-02,-8.827794656573373366e-02,2.817690444135792852e-02,-3.372495312419011848e-02,-3.359423180562223776e-02,-8.699094700563796134e-02,-6.619781819313208526e-02,-7.788088428404156202e-03,-4.064449678618388406e-02,5.622686558311076888e-02,4.528960896318129370e-02,-7.568739117638104141e-02,1.823754946830487278e-02,-6.563342694897594809e-02,9.559150442355100752e-02,1.185726587533621756e-01
1.149373646829592033e-01,7.420388089732961323e-02,4.313653573302305561e-02,-7.175259218812447826e-02,2.120912779965542783e-01,8.581814540840801420e-02,1.953800655098111849e-01,2.616714228230235806e-01,1.049305172675886744e-01,6.834248831017133985e-02,-1.328013653311299891e-01,-3.779585956384366729e-02,1.572362005544721275e-01,2.161113492486849488e-02,-3.064399544175106307e-02,1.802902552479715148e-01,3.608966329259827646e-03,2.143456155545967606e-02,2.840627663224238198e-03,1.819894817190095548e-01,1.429831896587408779e-01,1.721073405358109487e-01,5.821461514699585033e-05,-6.976972883751894616e-02,-1.900874013928248729e-01,2.237601384786159220e-01,-2.904330950083467977e-01,-3.906762139076545154e-02,2.503140604810654146e-01,2.529693172154887787e-02
1.182457660899812468e-01,-4.458031667283672284e-01,-3.392059302072173571e-02,-4.401731409775236359e-02,1.021698589690560738e-01,5.981847665982843731e-03,2.717230839016151478e-01,-1.279322975353834879e-01,-4.361819116939021079e-02,-7.112476323044567006e-02,7.731544020162751940e-02,1.306104735105499404e-01,1.177771229044322909e-01,3.365797485024240449e-02,3.987660734928367978e-02,-8.946316454584493649e-02,2.523290438867951263e-02,-3.521956580669116654e-02,-2.897243352014377757e-02,-1.212319901694136615e-01,-6.568432399106383102e-02,1.409563555989099860e-02,-3.895385048866768091e-02,1.431493249021185965e-01,6.942341170389726424e-02,-5.678852599231147547e-02,-8.097618377162826148e-03,2.113136505230838944e-02,5.549759447622566039e-02,6.509998867616531570e-02
5.199084791559459989e-02,-5.174547825405867441e-02,-3.840372093061192316e-01,6.556787196995145228e-02,3.778581140481508949e-01,1.261606602445607475e-02,-2.709038038809712390e-01,-1.643858121713320519e-01,-1.748915209663438886e-01,-2.836545842351754360e-02,1.233025418898259784e-01,4.398105660714088372e-02,-1.858651205458641820e-02,4.726253808468444673e-02,-5.152529692510894599e-02,-1.260853088213473583e-01,-6.489756836541490936e-02,-8.537788998698926657e-03,1.357955412611249746e-01,-3.048264162848068545e-02,-6.670688537630709014e-02,1.221030167170322478e-01,1.121169751333149500e-01,6.951912698241968780e-02,-1.418044332946060415e-01,-5.926574471022562351e-02,1.265833106424221061e-02,-1.184064458875457027e-01,-4.893459246157920613e-03,3.350137562804855751e-02
9.564556718229452748e-02,2.516111503006083217e-01,-5.051824357245032066e-04,5.809625858775766330e-03,-1.500810604214032062e-01,3.129232104965483652e-01,1.357239417059744047e-01,-1.627053697375705210e-01,-1.798291874724378958e-01,5.090289912664828220e-01,1.431592692010332235e-01,1.186812139193717114e-01,-1.492640422289376323e-02,3.901381867296774969e-02,-4.735818473647480931e-02,-7.544141037068714806e-02,1.684539729393496332e-01,4.298586050734579111e-02,3.533919742118398367e-03,9.944625834097360964e-03,-7.829173855149186567e-02,5.343781737336317575e-03,1.033699113138205339e-01,-8.642680976369569723e-02,7.435854576782886804e-02,6.596929124607464612e-02,-1.461560727924606506e-01,9.224019963411740977e-03,-1.506661044669065364e-01,1.667624467555278989e-01
2.134250531166605458e-01,-1.462569303593642123e-01,1.503599512191610976e-01,-2.496086439044201688e-01,-3.030125188110288983e-02,1.815581384199019960e-02,-1.464629128694706559e-02,-1.822889883225742302e-01,8.425897746184590753e-02,-1.044823524365173090e-01,9.720400022337431084e-03,3.010846277344740862e-01,-2.129945350985894270e-01,1.972667038010598728e-01,-5.173341139737142741e-02,-1.540823940008697809e-02,-1.941022470334744510e-01,1.225535637055470417e-01,-1.650177470119681411e-01,5.779214507433182157e-02,1.028199205530364452e-01,-5.055352132620336003e-02,-1.096110985192936954e-01,-4.164937121992943331e-02,1.370639939392553647e-03,4.219048418827935770e-02,7.184600823153300397e-02,1.006577577488995401e-01,4.915074780730372545e-02,2.020697582722154328e-02
2.071306684679280197e-01,-1.371838171567311693e-01,1.750093379893201129e-01,-2.589366766603629078e-01,-1.841300606768241088e-02,-1.586541197482170540e-02,9.549763244535923803e-03,-1.457660582056888310e-01,1.094599135375324273e-01,-6.887221420363776048e-02,1.111911981346177559e-02,2.434528779963129608e-01,-1.959746099610584769e-01,1.685853150289144953e-01,-4.513443462835585451e-02,1.231065699038404702e-02,-1.502482922469608739e-01,4.679742585682632183e-02,-1.271141752342919151e-01,1.010802266664963776e-02,9.562795689312725278e-02,-1.915278940017327985e-02,-1.295710250221406845e-01,7.281186263362558753e-02,1.167136675979600028e-03,5.477892325231638326e-02,6.316018492104141790e-02,-1.675052537424106744e-02,-6.172661483179241876e-02,1.539134949102596850e-02
1.146894945130798454e-01,1.749810625969377975e-01,8.552032357907612958e-02,-7.014960497433830877e-02,-5.232685357403893747e-03,2.732686400783791436e-01,1.017331669517038545e-01,2.156817719581867188e-01,-1.176532440216357112e-01,-3.791008562795653014e-01,7.736389022369712098e-02,2.108821279479032862e-01,-1.249916061236007597e-01,-6.547077470514284236e-02,-2.026216441614066832e-01,-4.284409559089073782e-02,1.825062918465554240e-01,7.289214916574082714e-02,1.357810204584767866e-01,2.473581159667780083e-02,-1.024539285903236924e-01,-7.935973298303401757e-02,3.289905204300375835e-02,-9.047127880629549090e-02,1.294631808284318897e-02,4.354643689787576766e-02,-1.064921334577920986e-01,-1.005527384174948781e-02,-5.921282659580356413e-03,-1.897242400094762416e-01
-2.802894393973107690e-01,-2.107446099550468743e-01,-2.422119010455198174e-01,5.021893241100833238e-03,1.947019110409983489e-01,-1.337708181217186210e-01,4.103418479038477285e-02,-1.531019266531845058e-01,-2.586167375014005732e-01,-3.692649821247033504e-02,1.557103010659832004e-02,-1.502000626359615426e-02,-3.228780955001461089e-02,-2.889413433297995798e-02,4.519489169984672317e-02,-8.027207094802566584e-03,3.162060467748314257e-02,-3.908620445827074019e-02,1.832660884131348880e-02,1.182632969952392664e-02,-4.446519469911789507e-02,-5.309222290911957964e-02,1.464146739568475582e-02,-4.323620929803359547e-02,7.552923146126386267e-02,-6.840769942909716295e-02,5.860691834714110149e-02,8.779626691818745443e-02,-6.354028198898792335e-02,6.428608405888062462e-03
-3.263933228900874339e-01,-1.373115260336482124e-01,-1.475439857270670618e-01,-2.587323996804711396e-02,1.024912859841218549e-01,-8.520572202741805157e-02,3.520476867737962895e-02,-1.535195858062121665e-01,-1.171818401292782502e-01,-3.641645813961385397e-02,1.948378980381904602e-01,8.311367838600694502e-02,4.848655463373836849e-02,-2.135058755939380215e-01,-3.440270277925121245e-02,2.654325660015004890e-02,-8.051833999349142235e-02,-1.511855799808014822e-01,-5.661923982049152371e-02,2.151821940476066064e-02,2.947637887370024509e-02,-6.837808825661591261e-02,-4.313047760127687591e-02,-1.108421647721684056e-01,1.063759722839476354e-02,4.070172967287545573e-02,9.667590777856432949e-02,1.026107143309712422e-01,5.603001254761918841e-03,5.614941337862566079e-03
